asin;helpful_vote;parent_asin;rating;text;timestamp;title;user_id;verified_purchase
1952210658;0;1952210658;4.0;A delightful beach read that will have you ready to pack your bags for a much-deserved vacation. The beach turtles were a fun addition. I look forward to reading more of this author.;1661635484876;Turtles!;AH2PAPU6UMYNZMK6P5QOFFDNLCKA;False
B01LL8BSNM;1;B01LL8BSNM;4.0;International court and a mass genocide set the stage for this tense legal thriller. 400 Roma refugees disappear in the area of Barupra, Bosnia that was under US control in 2004. Now over a decade later a witness is stepping forward with claims of mass genocide. Ferko Ricnic -- the remaining sole survivor -- attests that masked soldiers gathered all of the gypsy residents into a cave before setting off an avalanche via grenade, burying the people alive. The International Criminal Court at the Hague, in charge of prosecuting mass atrocities, wants an American lawyer to prosecute in which Bill ten Boom seems the perfect fit. Early fifties, newly divorced and recently retired from his law career -- Boom sees this case as an opportunity of a lifetime. Boom's tasked with investigating Ferko's claims across different continents but the only thing certain is nothing is quite as it seems. Following the real life case of 400 missing Roma, Turow has expertly researched those events to bring forth this compelling legal drama. Amassed with multiple entertaining characters, beautifully descriptive locations, shocking deception and a surprise double twist, TESTIMONY will appeal to longtime Turow fans.<br /><br />~ Kris Miller, certified TopShelf Reviewer. TopShelf Magazine does not offer 'paid review services’ and TopShelf Reviewers are not compensated for their reviews.;1497460574331;A tense legal thriller;AG5BWWXIK3XS4XFNPUJPP73OHFWQ;False
1484778200;0;1484778200;5.0;Started slow but at the end it kept me awake wanted to read more!;1615607363897;Loved it!;AHQYXYRMUJOMWSKK2SXEPK7QZOIA;True
B0051UAUJ0;0;B0051UAUJ0;3.0;It was okay, but not much more. Disappointing given the high ratings and very positive reviews on Amazon. Far-fetched story line with a very predictable outcome.;1347572958000;Disappointing;AFZLJC4TBFR72GCTQIGJYKT52NKA;True
B07CSNFCM2;0;B07CSNFCM2;5.0;I will keep it brief. Loved it up until the last sentence. Read it and you’ll understand what I mean. Great book;1537306041895;Great from start to finish;AGF2HZ5OCJRL6BCVSKOOXMEX4EZQ;True
B0052RDIUA;0;B0052RDIUA;4.0;"I really enjoyed this book.  It was one of those novels that you wished you had the time to just keep reading without interruptions.  As soon as I finished this book, I immediately ordered the next novel in the series.  Well written & what one would say is a ""good read.""";1347024033000;The Keeper of Lost Causes;AETIVDLBHJHUPESS3M4PLYZRTIKA;True
B0050DIWFC;0;B0050DIWFC;3.0;The story is quite captivating at first and well written. However, the plot takes some avenues that are not completely realized which as a reader drives me crazy,;1403846577000;so so;AEK7RQBVRIXP5WFN6ABB4AWTCDRA;True
B00DPM7TIG;0;B00DPM7TIG;4.0;From the reviews, I thought the focus of this book would be a love story, but it's really not.  Anthony Doerr does an excellent job of making World War II in Europe come alive in all its atrocities.  Can be a harrowing read, but well worth it.  The short chapters drive you on to read just one more.  The characters feel very real.;1415902241000;Entertaining and Informative;AGPZBCBJYLRQ3COICCX5ULNZDCFQ;True
B01M4MJXPA;0;B01M4MJXPA;4.0;This was a great story to pass the time on a lazy afternoon.  I enjoyed it. I would recommend it.;1497213541514;Good Short Story;AGE2FKKX6TSOE3CRADECKXLGDCMA;False
1607105543;5;1607105543;4.0;This is just a review for the Word Cloud Classics edition.<br /><br />I love this edition - it's gorgeous. The colors are vibrant and the cover is smooth and silky and wonderful. The overall design is lovely and the end papers are cute and in general it's a nice book to look at and definitely one for fan's of Jane's work or collectors of multiple editions (like myself.) The only reason I knocked a star off is because the book show dirt very easily. They pick up every little smudge and speck of dirt and seem like they're not meant to be handled. For someone who plans on reading Pride and Prejudice, if you want to keep this edition in good condition, read a different edition.;1437014604000;I love this edition - it's gorgeous;AGKJLXHEGQCMYOBJQR3SRS5WZKJA;True
0751553956;0;0751553956;5.0;Amazing;1547506587520;Perfect;AGPIJI6LMNYF3DJUJPVSIKVXHQPA;True
B002KAOSAQ;1;B002KAOSAQ;5.0;Really like this book.  It looks into the critical final 2 years of the War in the Pacific with a number of details I had never read before (but had heard from my Father who fought in the Pacific).  Very well written and researched, it is an effortless read that I highly recommend.;1407256302000;Great Book;AFPSP2HONKN7Y34YOK7GKCYI3AQA;True
1500714208;3;1500714208;5.0;"Where do I even start? I loved this novella. We get the point of view of not only Rose, but Joe, Violet, Bruce Wayne, and Mason. There are so many emotions running through me as I write this review. We learn a lot through this novella. First off, Violet... I have no words for her. We find out why she cheated on her husband. In my honest opinion, the only one to blame for her life is herself. She made the life she &#34;wanted&#34; and should deal with each and every aspect of it and not blame it on Rose, because she felt the need to protect her. Joe.. my heart breaks for him for more than just the fact that he is expecting a baby with Hilary. We find out another reason why Mason doesn't like Joe. I love that in the end Mason and Joe will be working together. I love both Mason and Joe and I find myself constantly tossing over who I want Rose with more. They would both be great for her as they both love her more than they love themselves and would do absolutely anything for her. Rose is one lucky girl.<br /><br />This is a quick read but definitely worth every page. The extra information that Swank shares with us through this novella help develop the series even more. You get a better understand of why the characters make the decisions that they do and why they are where they are in life.";1522962999639;Excellent addition to the series;AHQDZKUSITWMLZQANLYZULRVV46A;True
B07CWSSFL3;0;B07CWSSFL3;4.0;This was a book which kept me turning the pages to find the answers to the questions which were raised. After reading some of the reviews which were downright nasty, I couldn’t DISAGREE more.  Minka Kent has written a book, a piece of fiction, so relax, get over yourselves and enjoy the ride. The two concurrent running stories are tied together at book’s end.<br /><br />Wren and Sage, two sisters awaiting the return of their mother and youngest sister who had taken ill. Living in an isolated cabin, which, to the best of their knowledge is far from threatening civilization it’s been long since their mother left to find medical halo for the youngest sister. A “man” appears searching for their mother and terrifies the girls who run away from their sanctuary.<br /><br />Nic and her husband Brant live on the edge of Stillwater Forest in luxury compared to the life Wren and Sage know. Nic, suffers from depression and fears Brant is having an affair.<br /><br />A good solid read which keeps the readers interest.<br /><br />The Audible version was well done.;1583703255823;A solid read;AF6BG3NH4QNBLLAICRL2TLPOJNDQ;False
1459700570;2;1459700570;4.0;"Currently there is great interest in the role that forensic medicine plays in crime investigation. At least six television programs (three ""CSI's,""two ""NCIS's"" and ""Body of Proof"") all stress how medical procedures are used to determine the guilt or innocence of alleged criminals. Unfortunately the limitations of these studies are rarely identified. Dr. Gavin Hamilton's book, ""The Nurses are Innocent, The Digoxin Poisoning Fallacy,"" addresses this issue in great detail. He identifies the medical problems that resulted in the indictment of a nurse at the Hospital for Sick Children in Toronto, Canada for the deaths of children alleged due to her administration of the cardiac drug Digoxin. His clinical observations on the contaminants present within intravenous solutions, as well as the misuse of postmortem blood digoxin levels provide the fascinating scenario which eventually resulted in the nurse's proof of innocence. I recommend this book for all ""CSI"" buffs who want the insight of an astute observer into the many phases of forensic medicine as well as their potential limitations.";1323023737000;"Real life ""CSI""";AG6HZ45AV6AMC5JP6HBCYUGR42VQ;False
B01B1OGQMO;0;B01B1OGQMO;2.0;Not what I expected from Delaney, much too futuristic for my taste.;1493333827000;Two Stars;AHSAH3I5ETBIEAKLV6OQ2LX5BYIQ;True
1454703164;1;1454703164;4.0;This book is a looker. There aren't any instructions or projects but it will inspire you and give lots of ideas to work towards.;1359746927000;Beautiful Pictures;AEYHMZSPXHCP5PFDUXNMCWAI5DGA;True
1525805983;0;1525805983;4.0;For the past five years Charlotte Rosen has been living her life, trying to develop a dating app and living with a roommate. When her dead husband's ashes show up on her front door step, she's not sure what to do with them or her life. As she tries to make decisions about the ashes as well as her life, secrets come to the surface that she would never expect. Did she know her husband as well as she thought she did? Will she be able to move on with her life with the ashes or will it bring everything to a screeching halt?<br /><br />Thank you to NetGalley and Harlequin for the opportunity to read and review this book.<br /><br />When I first started reading this book, I had though I knew where this story was going to go, but there were twists and turns all along the way that I wasn't expecting. Charlotte has been a widow for much longer than she was married to Decker. For the past five years, she's been living her life trying to best not to let her past intersect with her present. But when her husband's ashes show up after the mausoleum he was buried in burns down, her whole world gets turned upside down.<br /><br />This was the first book I have read by Emily Belden, but I look forward to reading more of what she writes. I know she has one other book called Hot Mess and I have added it to my TBR.<br /><br />If you like romance books with a little bit of suspense behind them, you will enjoy this book. The title can have many different meanings in this book which I discovered after I finished reading it. At first I thought it might be the name of the dating app Charlotte was developing, then her husband's ashes show up so it could be that too.<br /><br />Overall this book was very enjoyable and highly recommended.;1579199176057;Not What I was expecting;AHH5U765IM2TG27WGCXO7GA5IMMQ;False
B0818PV8XR;0;B0818PV8XR;4.0;After seeing a really good review from a friend of mine, I decided to listen to it. This is my first John Hart book so I had no expectations. My first impression when I got the audio book was that it was long, 15 hrs....let me tell you...you'll find excuses to keep listening and never putting it down. The 15hrs went by flying! There's so much going on and you have no idea how everything will unfold. It was a GREAT book. Definitely will recommend it!;1612888915413;So much going on!!;AFGEJQ74XDJEKCB6YJDYR67XKXTQ;False
1250279313;1;1250279313;4.0;It's the most wonderful time of the year and the holiday cheer seems to be arriving earlier and earlier! Mary Kay Andrews offers up some comfort, support and small town secrets in her novel, THE SANTA SUIT (StMartinsPress).<br /><br />Ivy Perkins is looking for a fresh start after her divorce. She wants to change her life, so she packs everything up in her home and buys a farmhouse sight unseen. She has no idea how much work it's going to take to make The Four Roses, as the farmhouse is known livable. While going through cabinets and closets she comes across a beautiful Santa suit with a handwritten note by a child in a pocket. The note shares the child's one Christmas wish, that her father comes home from the war. Ivy is determined to find out who wrote the note, did dad come home and what other mysteries there are at The Four Roses.<br /><br />If you're looking for a fast, fun read to get you in the holiday mood, grab a cuppa cocoa and snuggle up with THE SANTA SUIT!;1632834857303;Wonderful time of the year!;AELGIIHTXUTXSRT3HZ6MY4XL5NBQ;False
0765376466;0;0765376466;3.0;I didn't love this book, and I didn't hate it. Some parts truly dragged on, and some were very enjoyable. I enjoyed the parallel worlds. I thought the writing was good, and the story telling, world building, to be intriguing.;1465136822000;I didn't love this book;AGGB2W2F57EJZ4NF2G6AIC232HIQ;False
B072STPX8B;0;B072STPX8B;4.0;Good characters,winding story, wonderful twist ending. I think the ending brought the whole story together..and the ending made me smile.;1532564975952;A bit trashy but enjoyable.;AE352IPUAIXBJOEPRLYSJQF5S6PQ;True
0593199723;0;0593199723;3.0;Fun and easy read! A hotel in the Catskills had been around for 60 years, full of tradition and memories, Two families that have been partners running the resort!, now they have to decide whether to sell the resort or not, a  light hearted drama with characters that make you feel as part of the family.;1628048019278;Fun and light hearted drama;AHPVFASDZ5NJREMIGUGG4AVRS27Q;False
1519242883;5;1519242883;5.0;I purchased this for my nephew for Christmas, as he LOVES the Spry Mind brand of coloring books. I thought this one was so cute, and I hope it will remind my nephew of all his fishing trips with his dad. Perfect gift for adults and older kids! I personally color with these too and love them.;1450055942000;Perfect Gift for Adults & Older Kids;AGMNLGSIDIREEIPBLTWJNMWIEIEQ;False
B07S8K7YR5;0;B07S8K7YR5;4.0;Very good, I highly recommend. It started off kind of slow but once it picked up I couldn’t put it down;1629392473552;❤️ ❤️ ❤️ ❤️;AEDWPDZV4UHHICKPHEIJRAG4ICPQ;False
B017J2YDAY;0;B017J2YDAY;5.0;Great love it!;1480713703000;Five Stars;AEO33F7C7UDLSQAS7Y2C4MG5FJFA;True
B001G7R9UK;0;B001G7R9UK;4.0;This is book 2 of the series.  It shipped fast, arrived in excellent condition.  If you like fantasy fiction, I recommend Jennifer Roberson's series, from the Tiger and Del series to the Karavan series, by way of the Cheysuli series.  They are all great storylines by a very talented writer.;1324165602000;great book;AHYM7TXTZ3AW64XRJTXXX2CWEWHQ;True
1530879523;0;1530879523;4.0;easy to follow;1486910674000;Four Stars;AGUL4FCN4L6XNISXE6LAGO7JSWAA;True
1680105620;0;1680105620;4.0;Big pretty pictures and baby likes them. I noises are a bit loud though.;1551394767914;Great pictures;AHQNTXC5Z6LCOSGWIGV3NW5KQXHA;True
0984570926;0;0984570926;5.0;Perfect!;1499305378205;Five Stars;AGE5XEPVRBIMQTKTSZ7QZ4UTGSQA;True
B00TE63O9K;0;B00TE63O9K;5.0;A good romance, mystery, and suspenseful.;1606690343826;Good;AFY4L77B75VTVVYGARUIZFDSEG6Q;True
052542881X;0;052542881X;5.0;I was more than a bit disappointed in the content of this book. The author did not take a linear approach to the biography he jumped around from year to year from paragraph to paragraph. In a manner of speaking it was rather confusing to try to figure out what time in Elizabeth Bishops life he was talking about. The author also spent a great deal of time interpreting Bishops poems rather than giving what was happening in her life at the time of writing. And in some parts the author actually appears rather judgmental of Bishop's life. So, if you are looking for a biographical book on Elizabeth Bishop I suggest you. This book is rather confusing, and the author spends a great deal of time interpreting Bishop's poems and not even doing a good job of it. I feel this was a waste of money.;1666706040202;The book arrived in good shape;AEP5P4KE5NDUMJGXYZDZUN5M2XFQ;True
B003CNQ4DE;0;B003CNQ4DE;4.0;"I love the kindle free-bee's. Some are a hit while others...ehhhh not so much. But the ""Killing Room"" became INTENSE the last few chapters. I knew that one of the main characters was most certainly involved in the murders that spammed the family for generations, but I did not expect the way it played out... I swore i was going to cry while reading towards the ending...Over all a really good book...This one is a keeper.";1274921094000;Caught by surprise;AE4DZIRCDMG7IC44YGHN6PAZQHBA;True
0394800796;0;0394800796;5.0;I wanted a copy of this book for my Grammie Library Bag for my grandchildren.  It's a tradition that doesn't quit.  I love to read to children, and when my two youngest grandchildren are old enough to sit still to be read to, I am sure this will be a favorite to them, too.;1608682115643;An all time favorite;AGWQ5ZQR4BFJTWATEZXIFAEHHECQ;True
B07DB33Q8H;0;B07DB33Q8H;5.0;I have been binge reading this series for the last few days. Each book is both a stand alone and builds on the previous books. While I started with the 1st volume go ahead and be a rebel and start here if you want. Noelle and her family,  birth and chosen, take no guff from anyone. From punching the mean girls to using magic to silence a whiny brat to helping the new ghost fit in they re doing what they think is right. Go ahead join them and  be ready to pay the fines for starting a fight.;1606005630590;Fun story;AELFTXYN76T4EKQOSOJOVPL3LPPA;False
1514122103;0;1514122103;5.0;Gave to granddaughter and asked her to write happy things.  Works ng so far.;1535838476695;A Present.;AEZY6ROW3HZDL3VWVBHZUTXW5JGA;True
1250237238;0;1250237238;5.0;"I went into this book thinking I probably wouldn't get that much new information, we are taking about a global story that happen six years ago but I was wrong.  Edward paints a picture of a government slowly after 9/11 expanding their power for ""the greater good"".  He also shows his mental state not just on 9/11 but before, during, and after.  I can't help but compare our childhoods as they were very similar.<br /><br />9/11 turned this man into what most would consider a patriot.  He wanted to serve his country and help out the best he could.  He wasn't going after money as he was taking positions paying less but doing more.  After he realized the scope of the governments mass surveillance program that's when he truly became a patriot.  This man sacrificed  his freedom, family, and the women he loved not just to tell the American people but the world what truly was being done.  When I think if I would have done the same thing in his situation give up my wife, well paying job (he was making six figures by that time), friends, everything I knew just to tell people I do not know what the government is doing I cowardly have to admit I would not.  He has a level of courage I wish I possessed.<br /><br />This book also scared me with everything the government was doing and probably still is doing.  XKEYSCORE sounds like a nightmare but real.  That is just one of the many systems he describes in detail.  This is in no way boring, Snowden has a great way of describing things in laymen's terms for the non technical people.  He also has a great sense of humor and made me chuckle throughout the book.<br /><br />I am happy Mr. Snowden is free (as free as you can be exiled in another country) and with the love of his life.  I hope he will be pardoned and allowed to come home one day.  I fear he will most likely be extradited and punished though.  Whatever eventually happens to this man I will always view him as a true American patriot that gave up his way of life for the greater good of the people.";1576246074805;Snowden shows what standing up for what you believe in truly means;AHTV7WLJNMSKCZESALJIKZMDADOA;True
0385535597;0;0385535597;5.0;Excellent Product, Fantastic Price, Fast Shipping!;1466650019000;Five Stars;AHUMYSNEJCVHN7RNXV67QCKYAI3Q;True
091249803X;0;091249803X;5.0;This has old definitions of words that have largely gone out of use and is incredibly useful for finding archaic and odd words that aren't exactly modern.  It lacks pronunciation marks, so you can't use it for pronunciation.  It is a very good landmark reference for finding words that are mostly the same as what we use, but different enough to tell the changes in our language in the last 200 years.  This is an excellent dictionary if you're reading the King James Bible and want to know what some of the more awkward or archaic words mean.  The book is huge and absolutely gorgeous on my shelf.  I use this is a gift for bibliophiles in my life.;1562172698245;Very high quality reference book, if it is what you are looking for;AGVNVBW5QXA6IQQKWULGK6X2ID5Q;True
B00PG8UCGS;0;B00PG8UCGS;5.0;This book was not what I was expecting, yet I would definitely recommend.  This book is very well written. E;1506533457554;Very riveting;AHMCWR6U2TFQ72CNTXEDH7W6HURA;False
0547865635;1;0547865635;5.0;An Awesome Amazing wonderful fun read!  My Son read it in one day!  He couldn't get enough of it! When he finished he instantly asked...where is Teen Boat 3????? A fantastic book!!!;1441537921000;An Awesome Amazing wonderful fun read;AHDLRARJYIP5SS3LSSC4RTEGED4A;False
B09QHM1JM6;0;B09QHM1JM6;5.0;Omg every time I was like oh OK I know how this is going to end then bam no clue twist and turns at every shocking truth is revealed!;1661734095416;Cliffhanger;AH7Q53ZLQTX3KXLAP3PUGGLNKVUA;True
B085ZWVJMH;0;B085ZWVJMH;4.0;Decent writing and story line, moderately interesting characters, and combines multiple paranormal angles cohesively.;1640756642655;decent paranormal mystery;AEU7GTA4DA47OOU6UCVBEBCLFW4A;True
0970043708;0;0970043708;5.0;Very relaxing but addictive;1458694885000;Five Stars;AEPJZTZ7QMHTICXGAF4SLH6PHB5Q;True
0826428584;21;0826428584;5.0;I bought this book to help improve my son's skills in his theatre classes.  His favorite part of theatre is improv class, but he needs work on his give and take skills.<br /><br />As I read the book, I realized that this book spells out a lot of the skills needed to improve social skills for people on the AUTISM spectrum.  The listening skills, give-and-take, and team playing required in improv would work well with teaching social skills to those who don't have these abilities -- and the beauty is that when one is successful, you get immediate positive feedback (laughter) which motivates you to try harder.<br /><br />I really think that improv classes could go a long way to teach older higher-functioning children on the autism spectrum how to be funny -- thereby helping them with social skills.<br /><br />Parents of children on the autism spectrum -- really consider purchasing this book, and possibly setting up improv classes, in order to help your teenage child understand humor.  It could go a long way to helping them adapt to their high school experience, and help their peers see them favorably so that they can improve their friendships.;1245381021000;Excellent book for improv and for social skills training for those on the autistic spectrum;AHMBSRDCXNAUPHSIJNTZCAW3BTAA;True
1904991890;0;1904991890;5.0;"Great décor ideas; fast shipping; thank you!";1421792956000;Five Stars;AHTIMNX7EVNRYPXNITMV32WFWIFQ;True
B0007ETCCG;2;B0007ETCCG;5.0;I was a program chairman for a Jewish women's organization in Pittsburgh and enlisted her to speak at a program we had.  I talked to her several times and met her several times.  I read her book and it was a true account of her survival of the concentration camps during World War II.  An excellent book and a very valiant and brave woman.;1453617134000;Not Now Not Ever;AHPCJMUWLA6FH2KODZOJZ27NOC5Q;False
B01MG1E10D;0;B01MG1E10D;5.0;What a great cast of characters and spellbinding story. Discovering a new author and series that you want to read more of is such a wonderful treat! Thank you Yasmine Galenom. I will be reading more of your work.;1518924103161;Entertaining and Captivating;AGPKICE4JAP4RDNH6Q2D4A7GIEXA;True
0071812717;1;0071812717;5.0;I have been selling into healthcare since the mid 90's. I have seen this space evolve. They have different measures for ROI in some respects and of course many are similar. This book uses case studies and facts that can serve as starting point for you to build consensus when going after a project (purchase) in the HC space.;1395370960000;Cuts to the specific points in this space;AF42YJQIVMFUK2ITPGSHXERLSL4Q;True
1560373385;0;1560373385;5.0;I first became aware of the National Parks System's Who Pooped in the Park series while hiking the Grand Canyon [yes, I made it down and up!] and thought it would be a fun gift for my young neighbors.  I have a nephew in New England and looked for the book at Acadia without success.  Found it on Amazon!;1454257189000;Great Introduction to Wildlife With a Different Perspective!  Not Just for Kids!!;AGPG36FMATGX553QKHH6Z376FHTQ;True
0830837825;0;0830837825;5.0;Excellent reference for sermon preparation and informative clarification on cultural/contextual understanding of scripture.  I bought the book after listening to the book on audible.;1517708280976;Highly recommend;AHRBI7FI2VUI2ITFSXV2VXWV52TQ;True
0340624485;0;0340624485;2.0;I only give this a 2 star because as reviewer one stated it depicts a depressing and lonely life of a middle aged woman with empty nest syndrome, but mainly because just as the storyline was picking up and was about to prove an interesting plot, it ends, just like that, leaving me wonder why and what happened. I listened to all the credits hoping there was a Book 2, but there was not. An okay read, but one I certainly could have done without.;1331555911000;Book ends in middle of storyline;AGEOWV3XTRDOBUIXMU22KOLJTX5Q;False
1724723146;0;1724723146;5.0;My girls received this as a gift. Clever and funny. Definite giggles.;1535425383958;Clever and fun;AEKVFNDDX7GVGJ5R222QXKCBE7KA;False
1613821921;0;1613821921;5.0;A childhood favorite - still good reading 100 years later.;1412004332000;Five Stars;AFF656CZJVDP5AT42D425BMDLINA;True
0399162437;0;0399162437;4.0;gift;1500901794140;Four Stars;AFN4C4S5OEMU4NXDJ3SOVIDEYMRQ;True
0439136350;0;0439136350;5.0;Book is amazing, of course. Seller wrapped the book carefully, and shipped promptly;1598104705327;Seller was great;AGGULVEJ6TGQPADSS5DHKOT7XKCQ;True
0451462378;0;0451462378;3.0;I like this book, but the pace was slow.  The concept was interesting nonetheless.  It was like planet of the apes/lost world with an alternate universe thing.;1437656924000;Something different.;AGSQ65NYSCO76H3TFMK4KRHBDRLA;False
0062024035;2;0062024035;3.0;"Read from January 05 to 14, 2012<br /><br />Read for Fun<br />Challenges: TBR Challenge<br />Overall Rating: 3.50<br />Story Rating: 3.50<br />Character Rating: 3.50<br /><br />First thought when Finished: Things are just starting to get interesting....where is the next book!<br /><br />What I Loved: I need to hug Veronica Roth--she created a YA novel without a love triangle and with parents that care. I seriously find this amazing! I appreciate when the mold is broken and done well. I also loved the last 1/3 of the book! I can't really talk much about it because I don't want to give anything away (though I think I am one of the last people on the planet to read the book). Let's just say that the action/suspense/intrigue were finally starting to fall into place. I started caring about the characters and what happened to them.<br /><br />What I Liked: I thought the factions were a really interesting idea. I mean there has to be ""fall-out"" when you place one attribute above all others---you become corruptible. I thought that it was interesting look at how something that shouldn't be cause for alarm can be the center of it.<br /><br />What made me go Huh?: It took awhile for me to buy into this world. While on the surface the idea of how the factions are divided up is intriguing--I just didn't get to see enough of each faction to buy it. How does being on of the 5: Candor (the honest), Abnegation (the selfless), Dauntless (the brave), Amity (the peaceful), or Erudite (the intelligent)) lead to wide spread corruption. I just needed to see more of the faction interaction to buy into the world. I never quite got (till the end) why being Divergent was bad. Even in the end, it explained now why Divergent was bad but in the beginning why was it? If you chose a faction and live by the rules, I just didn't see it being different that being a transfer. Maybe I am over-thinking it.<br /><br />Final Thought: I did enjoy the book despite my problems with not connecting to the world.";1331321503000;Things are just starting to get interesting....where is the next book!;AEU5PWQ52VQLMMZCUWJV7KO4UQLQ;True
1567183808;3;1567183808;5.0;Very much enjoyed this book.  Sometimes the writing is a bit repetitive but has some great sources in the bibliography.;1449693240000;Very much enjoyed this book;AEWFAE6WU3TNGWGL4ZURZNS6DAWQ;True
1101983256;0;1101983256;5.0;Love this book learned so much;1563075563148;Great info;AF54KUQWYPJCCDHMKUW53QEERCPA;True
8416733457;0;8416733457;5.0;Cute book. It was a little above my reading level (I am learning Spanish while teaching it to my 2 yr old) but the story was good.;1578327218477;Cute;AFOCGXYXPO57XTAS6RCEMRRJRFEQ;False
0553575651;0;0553575651;5.0;A perfect ending to a story line, except I wanted more.  She could have taken this out for one more book;1386047974000;Good review;AFVOJE4Z5AJYXWVBUIF2WMHAHNNQ;True
1854432893;1;1854432893;5.0;interesting story of a great race and people;1512089802652;interesting story of a great race and people;AEWCHIXQOUUOG6HUDIOH3HYOT45Q;True
0767900022;1;0767900022;3.0;Would buy a more comprehensive book of Rumi;1454445108000;A toe in the water of Rumi;AHMEQUJRIA6QQQT7D3QLRQHZHUFQ;True
B09XVRCSYD;0;B09XVRCSYD;5.0;While I generally love crossovers, I was getting a bit tired of all the crossovers with Hadley playing second fiddle.  In this book Hadley, Galen, Lilac, Booker along with Aurora and Brody shine.  Great story with lots of interesting pieces to fit in. Eager for the next book!;1657143420511;Moonstone at its best;AFI2MARJRSREK7BRS3SF3JRRK2DQ;True
1476781486;0;1476781486;5.0;Great addition to the series.;1468793230000;Five Stars;AFHDIYVLXSIGM23CGVFCNL3XBHGA;True
B005NAUKAC;0;B005NAUKAC;4.0;Disclaimer: I am an outliner. I wanted to see how outlining would help with structuring a story, and this book helped to make this connection. In many ways, it was preaching to the choir. My wife, who is a non-outliner, was interested in many of the ideas. The book would have earned five stars if she had used more examples from more well-known authors and stories, but I also understand the difficulty of getting access to these people and resources. All in all, if you are interested in writing and want a high-level framework with tips, this book might be just what you've been looking for. If you don't have a Kindle, the $8-odd dollar paperback price is still a bargain.;1377194327000;Certainly Worth More than the $3.99 Kindle Price;AGM7OCS24P6VEQDOHULSGH4GFW2A;True
B006LQ781Q;0;B006LQ781Q;5.0;Hurrah!  The short story is back!  And Ghostly Tidewater Trilogy delivers three great additions to the genre.  Each story in this collection presents a local historical ghost that makes a present day appearance.  All three stories are set in history-rich Southern Maryland.<br /><br />One of the ghosts is well known--John Wilkes Booth, the man who shot Abraham Lincoln.  Moll Dryer (Ghost of a Smile) is a local legend.  And Captain Sol (Ghost of Lyon Lodge) is pure fiction.<br /><br />But the back story of each ghost is skillfully blended into current day events to deliver a fast-paced exciting read.<br /><br />Ghostly Tidewater Trilogy is a great book when you want to be entertained, but don't want to be tied down for too long.  All hail the short story!!!;1327694630000;Three great short stories!!;AGDYIXUO4NQNGFYAY5XYSSB26LQA;True
B07RXPHCGV;0;B07RXPHCGV;3.0;Characters not very interesting, and neither is the plot. Years ago I had started reading this one, and never finished it. I can see why now. Very disappointing, but he has lots of other novels.;1643790920777;First time I read this Francis novel all the way through. Not as good as his usual books, but ok.;AGEWH6B5YHWMOSEIHLK34O6R7C7A;True
B08KFWNN56;0;B08KFWNN56;5.0;I loved this series. The men are hot and these stories are hotter. There's lots of steam And each page leaves you wanting more.;1601513556649;Such a hot series.;AGAOGZ6XMQQUUWXPUVHT5A3LEMFA;False
B0BJ7MZD1F;2;B0BJ7MZD1F;5.0;A dark and dangerous story of finding love . Two people are brought together by one seeking revenge, another a innocent victim. Tragedy, murder and suspense surrounding the characters in this complex relationship between two people who both have their own dark desires. Definitely a incredible read.;1672716556407;A suspenseful romance!;AGXA2RZKFVAQSJLVYOXAYG2J3YBA;True
B00R04GCMY;0;B00R04GCMY;3.0;The story line is interesting, but the author falls into too much of a gossipy narrative about the women in the story, which detracted from the overall biography of a remarkable woman.<br />I enjoyed 'the Paris Wife'  more...;1439816589000;A bit dsiappointing;AEJSZ5PJCXTHYUIU4I5WPML5NDWQ;True
1501171232;0;1501171232;5.0;Love Her Wild is a beautiful collection of poetry about love and living life freely. The paperback edition of this book is filled with stunning black and white pictures that add an extra visual element to the words. I read this book once and decided a few days later that I needed to immediately read it again. I am now off to buy Atticus's next poetry book because I need all the words.;1537895193661;Beautiful;AF4QQNYXIASCYTETAWY2CCMDAMBQ;True
1441322590;0;1441322590;5.0;I LOVEEEEE this lil bookie mark!! It's cute, compact, I love the way it came in. It's a real keeper! 10 outta 10 would recommend to any book nerd! SO cuteeee;1548221223886;Cutie Potootie;AEA454CL74KGHBLCCVMUIFSCSTAA;True
